tweetID,tweet-text,tweet-class
2.6441E+17,@weaselzippers How about food to the hurricane victims!  That might do more to help...,Food
2.64886E+17,The Northern VA FOOLS will be accepting donations of canned goods and usable clothing for victims of Hurricane... http://t.co/C73Yhjf6,Food
2.6329E+17,I will say as someone who went thru the last big hurricane if you can donations to the Red Cross are great maybe water or food donations,Food
2.63373E+17,"SHOUT OUT TO Kellogg's (The Kellogg Company) as they are donating $250,000 worth of food to help the hurricane... http://t.co/dsnGAJ1C",Food
2.63393E+17,We're now working with #FEMA to provide food packages to those affected by #Hurricane #Sandy. http://t.co/D9NrPIZQ,Food
2.63394E+17,RT @ZakatUS: We're now working with #FEMA to provide food packages to those affected by #Hurricane #Sandy. http://t.co/D9NrPIZQ,Food
2.63395E+17,Our thoughts are w/everyone affected by Hurricane#Sandy. Visit http://t.co/aK8B3NE8 or call 800-910-5524 to donate food to hurricane victims,Food
2.63662E+17,"RT @ChrisWahmhoff: For anyone who needs assistance with food after Hurricane Sandy:

Citymeals http://t.co/IgNlikhs is delivering... htt ...",Food
2.63716E+17,RT @GavinLocklear: TKE will be accepting donations of food and supplies to send to the victims of Hurricane Sandy.. All donations are gr ...,Food
2.63722E+17,"ViSalus is sending food relief to the victims of Hurricane Sandy. With a donation of just $24, you'll be able to... http://t.co/dIJObMIE",Food
2.63734E+17,"“@WiselinePRT: #iNews9k BREAKING: Romney hurricane relief effort - Donating canned food, selling can openers for $50.”@ChrisGorham LOVE THIS",Food
2.63827E+17,"http://t.co/gO2GA4ZQ Click to donate food to cats &amp; dogs affected by the hurricane. Now through Friday, Nov. 2 (you can donate everyday).",Food
2.63969E+17,Wow @mittromney is donating food 2 the people affected by the hurricane,Food
2.64178E+17,Fema giving out $300 food stamp cards for those in need of food if affected by hurricane Sandy call 1800 621 3362. Please pass it on..,Food
2.6431E+17,"Victims of Hurricane Sandy need help. Please go to http://t.co/oTqVXkXA to find ways to donate food, clothes, diapers, wipes, candles etc",Food
2.64343E+17,"If you are a #glutenfree food vendor doing your part for #hurricane relief, let me know. I have a running list and will add you to my blog",Food
2.64343E+17,"RT @gfreefun: If you are a #glutenfree food vendor doing your part for #hurricane relief, let me know. I have a running list and will ad ...",Food
2.64377E+17,Pure Planet Waters is gathering and distributing food for victims of #Hurricane Sandy; If you're in a position to donate call 718-676-7900,Food
2.64384E+17,@jlove4dogs  Any relief effort for dogs from Charleston or food for victims in hurricane Sandy,Food
2.64418E+17,If anyone wants to donate food that's imperishable and water to the victims of hurricane sandy in the east coast go to Tj Dillion's Pub 👍,Food
2.64441E+17,RT @devourNYC: City Harvest is taking donations &amp; un-used food to help feed hungry NY'ers after hurricane sandy. Donate here! http:/ ...,Food
2.64465E+17,Please call me if you can donate a trailer of food for hurricane victims/Feeding America will get it to those who need it most-607.972.1893,Food
2.64487E+17,@awellfedworld is accepting donations to get food to those affected by Hurricane Sandy: https://t.co/LJ9PyeER,Food
2.64516E+17,"http://t.co/0GnCTl7L
ATLAS PARK ACCEPTING DONATIONS/food/blankets for hurricane victims 10-8 thru Sunday #sandy",Food
2.64516E+17,RT @ItsJustB0bby: Fema giving out $300 food stamp cards for those in need of food if affected by hurricane Sandy call 1800 621 3362. Ple ...,Food
2.64603E+17,Sylvia's restaurant to donate food to Hurricane Sandy victims in Far Rockaway - read about it here: http://t.co/fNRyZjMp @SylviasSoulFood,Food
2.64706E+17,Grassfire Nation has partnered with Mercy Chefs to help bring food to Hurricane #Sandy victims in NYC.  Need support. http://t.co/j5WRh6gw,Food
2.64759E+17,In the process of becoming a drop off site for items/food for NY/NJ victims of Hurricane Sandy. Stay tuned for more info!,Food
2.65135E+17,Heading to the American Legion Hall in Babylon on Grove St. Anyone want to help me deliver food to hurricane victims?,Food
2.65148E+17,Lil werewolf donating food for the victims of Hurricane Sandy! http://t.co/gnuevgHj,Food
2.65151E+17,If you want to donate food or clothes to the victims of hurricane sandy you can drop it off at St Brigid church before 3pm !,Food
2.65245E+17,"Indiana man jumps in truck,heads2 NY area2 help Hurricane #Sandy victims provides food2 residents without food for 3dys
http://t.co/8N8cCJaI",Food
2.65279E+17,"Thinking of the victims of Hurricane Sandy.  Join us in donating to help provide essentials- food, shelter, and... http://t.co/atZUWZ3Y",Food
2.65424E+17,Today Jojutlas is donating 10% of sales to The American Red Cross Hurricane Sandy Relief Fund. Get some great food and help support our...,Food
2.65487E+17,"anyone that wants to donate food, clothes, blankets, etc to those in need from hurricane sandy, let me know. I'm collecting donations and",Food
2.65508E+17,Day 3 of Hurricane Sandy relief! Come get some free food thanks to @Chasenews at Coney Island (Surf and Stillwell Ave)!,Food
2.65511E+17,If you can help  those with food allergies who are suffering b/c of Hurricane Sandy - here is one way to do it.... http://t.co/AyqXYD2D,Food
2.6552E+17,"#DineOutNYC!! Round-up of food events that help support Hurricane Sandy relief efforts, do your part and EAT! http://t.co/nw1dLeD5 | @ugeats",Food
2.65524E+17,Please help us collect food &amp; cleaning supplies for the victims of Hurricane Sandy.  $5 OFF any service or 15% OFF... http://t.co/KUYOvHyF,Food
2.65552E+17,RT @CeliacResearch: Donate #glutenfree food to those impacted by hurricane sandy. Here's info. on how to help http://t.co/8wkRaTc0  #hur ...,Food
2.63382E+17,RT @m_moody2: Romney donated can goods to the hurricane relief for the American Red Cross instead of money and blood smh,Food
2.63422E+17,@TheNewDeal and collected groceries when @RedCross is clear that it REALLY needs blood donation &amp; $. #Sandy #Hurricane #RomneyShambles,Food
2.64888E+17,#retailPR Nestle Waters North America Sending 5.4 Million Bottles of Water for Hurricane Sandy Victims http://t.co/KFa6ZVhP,Food
2.6347E+17,#pause Did anyone hear Romney's response to the hurricane?! He told people to donate canned food and the Red Cross isn't even accepting food,Food
2.6344E+17,http://t.co/cifPtGi3 If you would like to donate food to the Hurricane Sandy victims in need please... http://t.co/eGEkavj7,Food
2.63337E+17,Unintentionally funny? RT @PretzelNY: KFC and Taco Bell to donate to food to hurricane shelters. Death toll expected to rise.,Food
2.63443E+17,"Grateful to the folks of Kettering, OH for donating Campbell Soup via @MittRomney to help Hurricane Sandy victims. http://t.co/bdzzUzAR",Food
2.6484E+17,RT @audaciouseditor: A Center has been set up to collect food/water donations for Hurricane Relief at the Upper West Side #YMCA PLEASE R ...,Food
2.64461E+17,. @fritesnmeats @bigdsgrub &lt;3 RT @nystfood: NYC &amp; NJ #FoodTrucks Prove Their Worth In Hurricane #Sandy Relief Efforts. http://t.co/k07aTnIf,Food
2.65443E+17,Please help with hurricane #sandy relief! Accepting #donations for food &amp;goods. Drop off at GG's this week. Leaving Nov. 10th to delivery!,Food
2.64915E+17,It was amazing to see everyone help the American Red Cross today by donating food/money to the hurricane victims in Rockland #blessed,Food
2.63373E+17,"SHOUT OUT TO Kellogg's (The Kellogg Company) as they are donating $250,000 worth of food to help the hurricane... http://t.co/dsnGAJ1C",Food
2.63803E+17,RT @ODPChairman: “@RandyLudlow: Romney buys canned goods so donors can give them to him to donate to hurricane victims. http://t.co/lf9b ...,Food
2.64481E+17,"62,370 gallons of water from the #NYCMarathon course will most likely be redirected to hurricane relief efforts.”#goodchoice",Food
2.63674E+17,CT Red Cross: If you would like to help hurricane victims drop off cases of bottled water and we will bring them... http://t.co/dR1TUDwt,Food
2.64752E+17,"As much as republicans have hammered onfood stamps, president Obama increased them by 50% for victims of the hurricane sandy #obama",Food
2.64787E+17,NYC Food Trucks Prove Their Worth In Hurricane Sandy Relief... http://t.co/kjN5en6g #BusinessLegalPoliceIssues via @nystfood #foodtrucks,Food
2.6475E+17,"RT @PatchGeneva: Northern Illinois Food Bank supports Hurricane Sandy relief efforts - Geneva, IL Patch http://t.co/WOjXiuWk?",Food
2.65252E+17,"RT @Nickarama1: If you want to help those affected by Hurricane #Sandy, help send hot meals to families tomorrow from @nycfoodtruck 
htt ...",Food
2.64069E+17,RT @OpBBQRelief: Help #hurricane victims get hot meals - donations are tax ded! 501c3 disaster relief org of competition bbq pitmasters! ...,Food
2.64145E+17,SO MANY IN NEED OF FOOD AN SUPPLIES. HELP HURRICANE SANDY VICTIMS http://t.co/1GYNChQY DONATE HERE http://t.co/1GYNChQY,Food
2.6443E+17,@UAStudntSuccess And please consider bringing canned goods to donate to the victims of Hurricane Sandy! #purplefam,Food
2.64562E+17,RT @alexiakiwi: Please help donate to Hurricane Sandy victims! @FeedTheChildren help provide Emergency Food &amp; Relief: http://t.co/D4Fnobgs,Food
2.64763E+17,Bring canned goods to be donated to Hurricane Victims and those in need to @BlackFinnDC  WIN a VIP party and drink specials.,Food
2.65918E+17,"RT @oliviawilde: Help! Hurricane victims need grub. You can buy food on http://t.co/56m51cS7 and have it delivered to Jacoby Church, 540 ...",Food
2.64101E+17,City Harvest is taking donations to help feed hungry NY'ers after hurricane sandy. Donate here! http://t.co/r4Y6jFwR,Food
2.6401E+17,"RT @KelloggCompany: Kellogg partners w/ @AndersonLive for #Hurricane #Sandy relief efforts, donates 2 semi-trucks of cereal &amp; snacks ...",Food
2.64703E+17,Generators &amp; Food will be donated to the Hurricane Sandy victims from the canceled ING New York City Marathon!... http://t.co/plBxgY7N,Food
2.65068E+17,"MonaVie Donates 75,000 Nutritional Bars to Hurricane Sandy Victims http://t.co/HwVOrNkf",Food
2.64768E+17,Rick's Cafe located at 695 Bay Street will be serving free food today from 2pm-4pm to help with Hurricane Sandy Relief Efforts. #helpsi,Food
2.64746E+17,"Doing what I can for the victims of hurricane Sandy- donating blood, clothes, food etc. You all are in my thoughts &amp; prayers!",Medical
2.64569E+17,Hurricane Sandy impacts blood supply. Red Cross is urging immediate blood and platelet donations to support http://t.co/Mk0SeQ1f,Medical
2.63765E+17,اخبار هامة More blood donations needed in wake of Hurricane Sandy - WCYB http://t.co/hOhAPYsz اخبار هامة,Medical
2.63718E+17,"The American Red Cross is calling for blood, volunteers and money to help with the relief efforts after Hurricane... http://t.co/4KVTaewE",Medical
2.62101E+17,Impending hurricane prompts call from Red Cross for blood donors - check out http://t.co/7qwTkcBE,Medical
2.62548E+17,"Millions will be effected by hurricane Sandy.  Those  who are eligible are asked to schedule a blood donation.
http://t.co/3LPO8PKN",Medical
2.63135E+17,RT @JPFreire: Schedule a blood donation this week -- needed since appointments canceled with Hurricane. http://t.co/dEEbhL8Y,Medical
2.63281E+17,RT @galleycat: How to schedule a blood donation or donate funds to the Red Cross to help hurricane victims: http://t.co/EioZihWz,Medical
2.63286E+17,http://t.co/j8xT70Y4 Hurricane Sandy: Please donate blood   DONATE to the RED CROSS Whether it is Blood or to Diaster Relief.,Medical
2.6331E+17,"In the wake of Hurricane Sandy, the American Red Cross is seeking blood donations in areas unaffected by the storm. http://t.co/zvyukQ7Z",Medical
2.63319E+17,"RT @CathCharWichita: Want to help those affected by Hurricane Sandy? Please consider donating blood, because numerous blood drives... ht ...",Medical
2.63319E+17,Looking to help Hurricane Sandy victims out? The local Red Cross has a donation hotline and a need for blood donors http://t.co/4vSvo9yF,Medical
2.63321E+17,RT @HeritageNews: Looking to help Hurricane Sandy victims out? The local Red Cross has a donation hotline and a need for blood donors ht ...,Medical
2.63337E+17,"Red Cross is urging immediate blood and platelet donations to support those affected by Hurricane Sandy.

http://t.co/d0XuYWRU",Medical
2.63339E+17,"So tired of seeing fake hurricane photos! If u have free time &amp; you're bored do something useful.Donate blood, volunteer or post useful info",Medical
2.63352E+17,"In light Hurricane Sandy, the need for blood is even greater! Please donate blood today before 2:30p in the Sadoff Gym at Marian University!",Medical
