,Unnamed: 0,tweetID,tweet-text,tweet-class
194,194,265631784316841984,RT @HeartofTeaUSA: Love a good roundup. Now more than ever.  How You Can Help: Hurricane Sandy Food And Fundraiser Roundup http://t.co/R ...,request
195,195,265632160684318720,RT @HeartofTeaUSA: Love a good roundup. Now more than ever.  How You Can Help: Hurricane Sandy Food And Fundraiser Roundup http://t.co/R ...,request
196,196,265633101814837249,RT @HeartofTeaUSA: Love a good roundup. Now more than ever.  How You Can Help: Hurricane Sandy Food And Fundraiser Roundup http://t.co/R ...,request
197,197,265648406251319296,RT @HeartofTeaUSA: Love a good roundup. Now more than ever.  How You Can Help: Hurricane Sandy Food And Fundraiser Roundup http://t.co/R ...,request
198,198,265778616015654913,RT @HeartofTeaUSA: Love a good roundup. Now more than ever.  How You Can Help: Hurricane Sandy Food And Fundraiser Roundup http://t.co/R ...,request
199,199,262806455630057473,Hurricane Sandy Update: There is More You Can Do To Make a Difference http://t.co/LehKsQ2K,not_excl
200,200,263092416695906304,Hurricane Sandy needs to make a 180 &amp; come to Florida,not_excl
201,201,263402169909264384,RT @lindyireland: What to do --&amp;gt; 5 Ways You Can Help in Hurricane Sandy Relief Efforts http://t.co/txXBjzST,not_excl
202,202,263442368127172609,Here are some great ideas for how we can help Hurricane Sandy's victims: http://t.co/gssLHSTH,not_excl
203,203,263817798495653889,"La Quinta, here's how we can help #Hurricane #Sandy survivors http://t.co/Ivx6Mjj4",not_excl
204,204,263818211861086209,"Nassau County, here's how we can help #Hurricane #Sandy survivors http://t.co/jKCv2kwl",not_excl
205,205,263819400883343361,"Toronto, here's how we can help #Hurricane #Sandy survivors http://t.co/AtHnAxHq",not_excl
206,206,263819847148908544,"Boston, here's how we can help #Hurricane #Sandy survivors http://t.co/vM7gVup6",not_excl
207,207,263820612882018304,"Columbia, here's how we can help #Hurricane #Sandy survivors http://t.co/qlpHdj0H",not_excl
208,208,263820960606601219,"Schuylkill, here's how we can help #Hurricane #Sandy survivors http://t.co/LZDYD5rW",not_excl
209,209,263821083159961602,"Little Rock, here's how we can help #Hurricane #Sandy survivors http://t.co/OITY2zjQ",not_excl
210,210,263821333681553408,"Anchorage, here's how we can help #Hurricane #Sandy survivors http://t.co/JV355qtp",not_excl
211,211,263821942119874560,"Indianapolis, here's how we can help #Hurricane #Sandy survivors http://t.co/25puHz6G",not_excl
212,212,264128799740919810,"Baton Rouge, here's how we can help #Hurricane #Sandy survivors http://t.co/dmbIoYAm",not_excl
213,213,264129098673188864,"Baltimore, here's how we can help #Hurricane #Sandy survivors http://t.co/ZkAqv25F",not_excl
214,214,264129261043073025,"Bradenton, here's how we can help #Hurricane #Sandy survivors http://t.co/5ceIN8yE",not_excl
215,215,264130423439888384,"Greenwich, here's how we can help #Hurricane #Sandy survivors http://t.co/quZCGIq7",not_excl
216,216,264132860376645632,"DFW, here's how we can help #Hurricane #Sandy survivors http://t.co/3XfTvQKY",not_excl
217,217,264133084734160896,"Hawaii, here's how we can help #Hurricane #Sandy survivors http://t.co/OYGjElSU",not_excl
218,218,264134690296983552,"London, here's how we can help #Hurricane #Sandy survivors http://t.co/GqOo13Ua",not_excl
219,219,264135014642503680,"Big Bear, here's how we can help #Hurricane #Sandy survivors http://t.co/8GLnLlIW",not_excl
220,220,264135174449659904,"Bellevue, here's how we can help #Hurricane #Sandy survivors http://t.co/C5XpYpOo",not_excl
221,221,264135228380033024,"Birmingham, here's how we can help #Hurricane #Sandy survivors http://t.co/LQs4yFJ2",not_excl
222,222,264135382751399936,"Colorado Springs, here's how we can help #Hurricane #Sandy survivors http://t.co/GbDf34Qh",not_excl
223,223,264135640474591232,"Newport Beach, here's how we can help #Hurricane #Sandy survivors http://t.co/dtRfBqx3",not_excl
224,224,264135721353355264,"Pensacola, here's how we can help #Hurricane #Sandy survivors http://t.co/R7fHcQFm",not_excl
225,225,264136682109026304,"Evergreen San Jose, here's how we can help #Hurricane #Sandy survivors http://t.co/UyZMEcqi",not_excl
226,226,264136844806074368,"Houston Heights, here's how we can help #Hurricane #Sandy survivors http://t.co/gSx3EDyz",not_excl
227,227,264137727061131264,"Mercer Island, here's how we can help #Hurricane #Sandy survivors http://t.co/JQS0EPue",not_excl
228,228,264138434027872257,"Pacific Heights, here's how we can help #Hurricane #Sandy survivors http://t.co/JpzBoNVc",not_excl
229,229,264138476470018048,"Pacific Palisades, here's how we can help #Hurricane #Sandy survivors http://t.co/1SzR3SNf",not_excl
230,230,264138595567288320,"Riverside, here's how we can help #Hurricane #Sandy survivors http://t.co/1Wbyd24v",not_excl
231,231,264138851944103936,"Southwest Denver, here's how we can help #Hurricane #Sandy survivors http://t.co/UapNSchA",not_excl
232,232,264139093770903554,"Summerlin, here's how we can help #Hurricane #Sandy survivors http://t.co/6CGPIFpD",not_excl
233,233,264139133402873857,"The Woodlands, here's how we can help #Hurricane #Sandy survivors http://t.co/vnAoK8Bb",not_excl
234,234,264139175316578304,"Thornton, here's how we can help #Hurricane #Sandy survivors http://t.co/8R5WkMI4",not_excl
235,235,264139328723243008,"Venice, here's how we can help #Hurricane #Sandy survivors http://t.co/buruKi2C",not_excl
236,236,264139503445360640,"West Loop Chicago, here's how we can help #Hurricane #Sandy survivors http://t.co/ADLMz5gn",not_excl
237,237,264150210622672898,"North Shore, here's how we can help #Hurricane #Sandy survivors http://t.co/9ct3lIQn",not_excl
238,238,264150250086875137,"Parker, here's how we can help #Hurricane #Sandy survivors http://t.co/yQr9RGX5",not_excl
239,239,264150858357424130,"Merced, here's how we can help #Hurricane #Sandy survivors http://t.co/LxvfBiZp",not_excl
240,240,264150899272851456,"Salem, here's how we can help #Hurricane #Sandy survivors http://t.co/FuO8tUhZ",not_excl
241,241,264162102963482624,"Kitchener, here's how we can help #Hurricane #Sandy survivors http://t.co/Itw9dd2e",not_excl
242,242,264477422085369857,"Syracuse, here's how we can help #Hurricane #Sandy survivors http://t.co/ZuZMfIKx",not_excl
243,243,264477872650080258,"Gwinnett County, here's how we can help #Hurricane #Sandy survivors http://t.co/xxAFl5iL",not_excl
244,244,264478056201211904,"Napa, here's how we can help #Hurricane #Sandy survivors http://t.co/nZhGmkR2",not_excl
245,245,264478094360969216,"Palo Alto Stanford, here's how we can help #Hurricane #Sandy survivors http://t.co/z86JocQi",not_excl
246,246,264478417628581888,"SF Community, here's how we can help #Hurricane #Sandy survivors http://t.co/ALEnOuom",not_excl
247,247,264478499350392832,"Miami South Beach, here's how we can help #Hurricane #Sandy survivors http://t.co/zOs76Dsu",not_excl
248,248,264478551342989312,"South Side Chicago, here's how we can help #Hurricane #Sandy survivors http://t.co/yeiKU2zN",not_excl
249,249,264479567186632704,"Cary, here's how we can help #Hurricane #Sandy survivors http://t.co/2TTAMEJl",not_excl
250,250,264479726993801216,"Lamorinda, here's how we can help #Hurricane #Sandy survivors http://t.co/etUjApzO",not_excl
251,251,264479766109884416,"Lodi, here's how we can help #Hurricane #Sandy survivors http://t.co/opaweTkK",not_excl
252,252,264480555289174016,"Cherokee County, here's how we can help #Hurricane #Sandy survivors http://t.co/XgaOwQRg",not_excl
253,253,264480594086481921,"Cherry Creek, here's how we can help #Hurricane #Sandy survivors http://t.co/iKAStk9A",not_excl
254,254,264480618509922304,ATTENTION: If you are looking for ways to support those affected by Hurricane Sandy please check out our... http://t.co/77zobiWT,not_excl
255,255,264480969564766208,"Evergreen San Jose, here's how we can help #Hurricane #Sandy survivors http://t.co/e7vDQ8Bx",not_excl
256,256,264481145461284864,"Hudson County, here's how we can help #Hurricane #Sandy survivors http://t.co/xipG69GQ",not_excl
257,257,264482051967836160,"OKC, here's how we can help #Hurricane #Sandy survivors http://t.co/ShagovDF",not_excl
258,258,264482263973109760,"Riverside, here's how we can help #Hurricane #Sandy survivors http://t.co/LFe04euo",not_excl
259,259,264482410983477248,"Santa Monica, here's how we can help #Hurricane #Sandy survivors http://t.co/MB4cQfFM",not_excl
260,260,264482728882339840,"Summerlin, here's how we can help #Hurricane #Sandy survivors http://t.co/eJgajEF6",not_excl
261,261,264482906976694274,"Treasure Coast, here's how we can help #Hurricane #Sandy survivors http://t.co/d0tWorgL",not_excl
262,262,264483296237481984,"Aliso Niguel, here's how we can help #Hurricane #Sandy survivors http://t.co/sSIU51ec",not_excl
263,263,264483443239436288,"Centennial, here's how we can help #Hurricane #Sandy survivors http://t.co/79U4K9AT",not_excl
264,264,264483507160625152,"Columbia, here's how we can help #Hurricane #Sandy survivors http://t.co/CFRn38sY",not_excl
265,265,264483714719940610,"Newbury Park, here's how we can help #Hurricane #Sandy survivors http://t.co/UrYN5jRa",not_excl
266,266,264483960648761344,"Des Moines, here's how we can help #Hurricane #Sandy survivors http://t.co/5BWyCw9L",not_excl
267,267,264484187577393152,"Spokane, here's how we can help #Hurricane #Sandy survivors http://t.co/byJQNQL8",not_excl
268,268,264484338081615872,"Charleston, here's how we can help #Hurricane #Sandy survivors http://t.co/qEPbAaUx",not_excl
269,269,264484675563692033,"Monterey, here's how we can help #Hurricane #Sandy survivors http://t.co/348nai7Y",not_excl
270,270,264498427424030720,"Food for Thought: 10 Ways To Not Waste This Weekend, If You Want To Help Hurricane Victims: http://t.co/1lqO4LKw via @ThoughtCatalog",not_excl
271,271,264618251890327552,"RT PLS • “@RealtimeMaui • Maui, here's #how we can #help #Hurricane #Sandy #survivors http://t.co/6dUskpqk” • Aloha",not_excl
272,272,265222398817734656,Jersey Strong : Revive · Rebuild · Recover - Go to http://t.co/RBlG5Nb9 to order a decal &amp; help those affected by hurricane #sandy #nj,not_excl
273,273,265507197335773185,"If you'd like to support victims for Hurricane Sandy here are a few options:

*  The Red Cross: http://t.co/evnryjmK... http://t.co/yL7Au2rR",not_excl
274,274,263305510718144513,Connect With Hurricane Sandy Relief Through #Facebook. #RedCross http://t.co/ZuBtyoRW,not_excl
275,275,262444150752944128,Gulf Power Crews Heading North To Help After Hurricane Sandy: A convoy of Gulf Power Company crews will travel n... http://t.co/BQI9lYdE,not_excl
276,276,263098700455370752,"RT If someone you know needs shelter from #Sandy, text SHELTER + your zip to 43362 to find a safe place in your area. #Frankenstorm Pls RT!",not_excl
277,277,263136277782753280,#socialmedia  #facebook Connect With Hurricane Sandy Relief Through Facebook http://t.co/enTdOPzz #nextperience,not_excl
278,278,262423814170873857,"Hurricane Sandy at UDC: visit http://t.co/KniuBwWB for links on hurricane preparedness, storm tracking and how to... http://t.co/Fl0RA6Lb",not_excl
279,279,263124874774601728,Now until Friday $1 from every Download will be donated to AmeriCares for Hurricane Relief Please share... http://t.co/2oZTNOuT,not_excl
280,280,265511175217885184,@whereisksenia Thanks for the shout-out! We're here to help those affected by the hurricane any way that we can. Enjoy your day!,not_excl
281,281,264004382419468288,"Also Snooki is cleaning her closet out to donate to Hurricane victims. Kind of her, But I am not sure that kids want to wear her clothes?",not_excl
282,282,264096369130758145,RT @sfvba: RT ‏@fastcase Helping firms affected by Hurricane #Sandy If u need temp law library access contact 1-866-77-FASTCASE support@ ...,not_excl
283,283,264076217395863553,NBC to air Hurricane Sandy relief telethon Friday - Los Angeles Times: CBC.caNBC to air Hurricane Sandy relief t... http://t.co/LNAD6GQs,not_excl
284,284,264471352168312832,"Disney/ABC to Host 'Day of Giving,' to Help Those Affected by Hurricane Sandy... 
http://t.co/tHMsQeWN",not_excl
285,285,264479230434357250,All money from gate admissions this weekend will be donated to American Red Cross for Hurricane Sandy relief. Please come out and support,not_excl
286,286,265444331203227648,We're auctioning 3 Hirst Arts Dice Rollers to help the Red Cross with Hurricane Sandy relief. Less than $4!! http://t.co/NfqdjPKH #DND #RPG,not_excl
287,287,264111606848442368,Disney/ABC Television Group Announces “Day Of Giving” For Hurricane Sandy Victims http://t.co/h8a9I1xF [via http://t.co/jU1iglZb],not_excl
288,288,264405321701801985,"RT @secretlycndian: Starting today, we'll donate $1 for every item purchased from mail order to @RedCross Hurricane #Sandy relief. http: ...",not_excl
289,289,265107176098504704,Heading to the #Rockaways to help with hurricane #Sandy relief efforts. http://t.co/EXHmLnMD,not_excl
290,290,264180486371414017,Buckyballs ceasing production due to CPSC pressure; donating 20% of profits to Red Cross hurricane relief: https://t.co/wTJR7Gnm,not_excl
291,291,264387959808200704,"Bon Jovi, Springsteen To Support Hurricane Sandy Victims http://t.co/Rpw0civq",not_excl
292,292,264496363428003840,Will probably use @ingnycmarathon day Sunday to help out victims of Hurricane #Sandy. Might as well make the most of the situation.,not_excl
293,293,265611470467915776,@SocietySocial We would love to join you in your efforts to help hurricane victims by donating 10%!  Sent you an email this afternoon!,not_excl
294,294,265241092839051264,Looks like Bay Hundred residents have a plan to help Hurricane Sandy victims. http://t.co/KnL3LvMb,not_excl
295,295,264423959993389056,"Hey, I'm in! @HeadCounOrg Participation Party in NYC Monday - a BENEFIT FOR VICTIMS OF HURRICANE SANDY, with all proceeds to the Red Cross.",not_excl
296,296,265588337002291201,"Honda Media Newsroom - Headlines - Honda Pledges $500,000 to Red Cross for Hurricane Sandy Relief http://t.co/FUjuZ3Fz",not_excl
297,297,265195709370875905,"ABA Sports announces a 'Kick-for-a-Cause' Hurricane Sandy Relief Kickball Tournament on Sunday, November 25th!... http://t.co/NWdEZYRN",not_excl
298,298,264492086970179584,News Release: Idaho Panhandle National Forests Supporting Hurricane Sandy Relief http://t.co/un9CRfZn,not_excl
299,299,264129727101542401,#Toyota reaches out to help customers and Hurricane Sandy victims http://t.co/fh3EQRtU #auto #altruism,not_excl
300,300,264508168330178560,Shout out to my mom who's boarding a plane to NY to help out victims of Hurricane Sandy hope she has a safe trip love u!!!,not_excl
301,301,264424056416260096,Ralphs/Food 4 Less Join Hurricane Sandy Relief Efforts http://t.co/UgLrbfv2 I think its great that local CA  #STLCCPR141Rodgers 1/ a few,not_excl
302,302,264050887146737664,"RT @markos: Wimping out. MT @JoeNBC: @fivethirtyeight Since you have $2,000 to bet, let's instead donate $2,000 each to hurricane victim ...",not_excl
